ID,Pred
2021_1186_1438,0.06895851841933655
2021_1186_1439,0.19059962918933723
2021_1186_1452,0.13088152936692493
2021_1186_1455,0.2759540997861458
2021_1186_1457,0.2013736875291446
2021_1186_1458,0.08991185674289547
2021_1196_1199,0.39292582534709464
2021_1196_1207,0.36
2021_1196_1210,0.36
2021_1196_1211,0.06756710513399097
2021_1196_1213,0.8578580468947545
2021_1196_1216,0.95
2021_1196_1222,0.33522894219002974
2021_1196_1228,0.1823836992065351
2021_1196_1233,0.95
2021_1196_1234,0.2523364609539827
2021_1196_1242,0.3454900604765601
2021_1196_1251,0.8963494429018692
2021_1196_1260,0.36
2021_1196_1261,0.36
2021_1196_1268,0.64
2021_1196_1276,0.19079183943374423
2021_1196_1277,0.34287213012866036
2021_1196_1281,0.64
2021_1196_1287,0.8818712462183304
2021_1196_1291,0.95
2021_1196_1313,0.95
2021_1196_1314,0.64
2021_1196_1317,0.8748151065609459
2021_1196_1325,0.8181525673158783
2021_1196_1326,0.20103502322289685
2021_1196_1328,0.36
2021_1196_1329,0.36
2021_1196_1331,0.9457644303423037
2021_1196_1332,0.36
2021_1196_1333,0.64
2021_1196_1345,0.2679813678656634
2021_1196_1353,0.30436106310612016
2021_1196_1361,0.31918663826418664
2021_1196_1364,0.7864781426144123
2021_1196_1382,0.3405089684443072
2021_1196_1393,0.64
2021_1196_1397,0.36
2021_1196_1400,0.3405947903375872
2021_1196_1403,0.36
2021_1196_1411,0.95
2021_1196_1417,0.64
2021_1196_1422,0.8263134394562915
2021_1196_1425,0.35577406644915216
2021_1196_1429,0.7512344259854756
2021_1196_1433,0.64
2021_1196_1437,0.3850940351958407
2021_1196_1438,0.24047244663350234
2021_1196_1439,0.64
2021_1196_1452,0.36
2021_1196_1455,0.36
2021_1196_1457,0.8463664800716688
2021_1196_1458,0.3093296055966031
2021_1199_1207,0.6943458094847845
2021_1199_1210,0.64
2021_1199_1211,0.15119088084344992
2021_1199_1213,0.9723290188000888
2021_1199_1216,0.95
2021_1199_1222,0.2803460074273861
2021_1199_1228,0.18311952902983264
2021_1199_1233,0.95
2021_1199_1234,0.32189259976167656
2021_1199_1242,0.64
2021_1199_1251,0.9875438945890823
2021_1199_1260,0.64
2021_1199_1261,0.36
2021_1199_1268,0.64
2021_1199_1276,0.28552895672737744
2021_1199_1277,0.36
2021_1199_1281,0.36
2021_1199_1287,0.95
2021_1199_1291,0.95
2021_1199_1313,0.95
2021_1199_1314,0.36
2021_1199_1317,0.9188105482269582
2021_1199_1325,0.801500078120052
2021_1199_1326,0.27121996641594215
2021_1199_1328,0.7519199672192082
2021_1199_1329,0.64
2021_1199_1331,0.95
2021_1199_1332,0.64
2021_1199_1333,0.773049286061283
2021_1199_1345,0.64
2021_1199_1353,0.36
2021_1199_1361,0.64
2021_1199_1364,0.8567208571421927
2021_1199_1382,0.64
2021_1199_1393,0.6730839056450285
2021_1199_1397,0.36
2021_1199_1400,0.36
2021_1199_1403,0.64
2021_1199_1411,0.95
2021_1199_1417,0.6974422828649214
2021_1199_1422,0.8833059606360185
2021_1199_1425,0.64
2021_1199_1429,0.6999818531708998
2021_1199_1433,0.64
2021_1199_1437,0.64
2021_1199_1438,0.64
2021_1199_1439,0.64
2021_1199_1452,0.64
2021_1199_1455,0.36
2021_1199_1457,0.9267983275572469
2021_1199_1458,0.36
2021_1207_1210,0.64
2021_1207_1211,0.06910872207524393
2021_1207_1213,0.9245990150699464
2021_1207_1216,0.9354047380537369
2021_1207_1222,0.21218512891184943
2021_1207_1228,0.09375740672010889
2021_1207_1233,0.9385958027390384
2021_1207_1234,0.2524635958476796
2021_1207_1242,0.26351150893664205
2021_1207_1251,0.8805272963856468
2021_1207_1260,0.36
2021_1207_1261,0.30339379566272406
2021_1207_1268,0.36025955167396573
2021_1207_1276,0.21429266635822275
2021_1207_1277,0.33587556547056696
2021_1207_1281,0.3489229328085325
2021_1207_1287,0.8199546975466855
2021_1207_1291,0.95
2021_1207_1313,0.95
2021_1207_1314,0.3498961782376569
2021_1207_1317,0.8015231053867485
2021_1207_1325,0.7092028804360082
2021_1207_1326,0.18523222402661527
2021_1207_1328,0.36
2021_1207_1329,0.27732801240137017
2021_1207_1331,0.9226089666892909
2021_1207_1332,0.3437732879683186
2021_1207_1333,0.36
2021_1207_1345,0.23369071702745112
2021_1207_1353,0.2641875235206715
2021_1207_1361,0.36
2021_1207_1364,0.6888582627686594
2021_1207_1382,0.2479358679575363
2021_1207_1393,0.64
2021_1207_1397,0.3312816362357293
2021_1207_1400,0.2509182026509189
2021_1207_1403,0.36
2021_1207_1411,0.95
2021_1207_1417,0.64
2021_1207_1422,0.8396085117622312
2021_1207_1425,0.2943644814754223
2021_1207_1429,0.36
2021_1207_1433,0.36
2021_1207_1437,0.29513954246665536
2021_1207_1438,0.20211337168889976
2021_1207_1439,0.64
2021_1207_1452,0.3722314740805632
2021_1207_1455,0.64
2021_1207_1457,0.7844574767961002
2021_1207_1458,0.3406516859607055
2021_1210_1211,0.10469686683916704
2021_1210_1213,0.937898678230505
2021_1210_1216,0.95
2021_1210_1222,0.28160906110152484
2021_1210_1228,0.1180949022764372
2021_1210_1233,0.95
2021_1210_1234,0.23193961624525905
2021_1210_1242,0.34506710702720195
2021_1210_1251,0.9242086866141893
2021_1210_1260,0.3614710240693986
2021_1210_1261,0.64
2021_1210_1268,0.36
2021_1210_1276,0.21416830412798804
2021_1210_1277,0.64
2021_1210_1281,0.36
2021_1210_1287,0.8818712462183304
2021_1210_1291,0.95
2021_1210_1313,0.95
2021_1210_1314,0.64
2021_1210_1317,0.8549295332963145
2021_1210_1325,0.7449598799350466
2021_1210_1326,0.2531162209105789
2021_1210_1328,0.36
2021_1210_1329,0.36
2021_1210_1331,0.95
2021_1210_1332,0.64
2021_1210_1333,0.6808970259588546
2021_1210_1345,0.31400707587806126
2021_1210_1353,0.36
2021_1210_1361,0.336131103925096
2021_1210_1364,0.8611196407958787
2021_1210_1382,0.64
2021_1210_1393,0.64
2021_1210_1397,0.36
2021_1210_1400,0.64
2021_1210_1403,0.64
2021_1210_1411,0.95
2021_1210_1417,0.36
2021_1210_1422,0.8000371132860951
2021_1210_1425,0.64
2021_1210_1429,0.36
2021_1210_1433,0.6635942934760857
2021_1210_1437,0.36
2021_1210_1438,0.3145001496925034
2021_1210_1439,0.36
2021_1210_1452,0.36
2021_1210_1455,0.64
2021_1210_1457,0.856249208131289
2021_1210_1458,0.64
2021_1211_1213,0.95
2021_1211_1216,0.95
2021_1211_1222,0.8094690010930649
2021_1211_1228,0.64
2021_1211_1233,0.95
2021_1211_1234,0.7044912471114116
2021_1211_1242,0.8868495225980294
2021_1211_1251,0.95
2021_1211_1260,0.9501171836951199
2021_1211_1261,0.9561594940404123
2021_1211_1268,0.9880360109825835
2021_1211_1276,0.64
2021_1211_1277,0.9372367830197659
2021_1211_1281,0.918176545987337
2021_1211_1287,0.95
2021_1211_1291,0.95
2021_1211_1313,0.95
2021_1211_1314,0.9762267009443935
2021_1211_1317,0.95
2021_1211_1325,0.95
2021_1211_1326,0.8254334792853555
2021_1211_1328,0.994251572438737
2021_1211_1329,0.8306880760389451
2021_1211_1331,0.95
2021_1211_1332,0.9067750288291757
2021_1211_1333,0.95
2021_1211_1345,0.9251834664153502
2021_1211_1353,0.8858188693219606
2021_1211_1361,0.9249911246883011
2021_1211_1364,0.95
2021_1211_1382,0.9458261406409019
2021_1211_1393,0.9682860669555455
2021_1211_1397,0.9756560085174316
2021_1211_1400,0.9688268998866918
2021_1211_1403,0.9874118152969964
2021_1211_1411,0.95
2021_1211_1417,0.8974688597219667
2021_1211_1422,0.95
2021_1211_1425,0.9523003009127642
2021_1211_1429,0.95
2021_1211_1433,0.9351323937105305
2021_1211_1437,0.9762267009443935
2021_1211_1438,0.8646388060082454
2021_1211_1439,0.95
2021_1211_1452,0.9796111462815527
2021_1211_1455,0.95
2021_1211_1457,0.95
2021_1211_1458,0.9795286350782936
2021_1213_1216,0.7287151706679276
2021_1213_1222,0.05
2021_1213_1228,0.05
2021_1213_1233,0.36
2021_1213_1234,0.06038353377282862
2021_1213_1242,0.08137405834055775
2021_1213_1251,0.36
2021_1213_1260,0.07324552082949327
2021_1213_1261,0.09603086944521692
2021_1213_1268,0.20453970214541578
2021_1213_1276,0.05
2021_1213_1277,0.21144740997380637
2021_1213_1281,0.20030819230678537
2021_1213_1287,0.28253907473147916
2021_1213_1291,0.7849497281187137
2021_1213_1313,0.7413777491024646
2021_1213_1314,0.10986301334366093
2021_1213_1317,0.2705970505195804
2021_1213_1325,0.210810342270465
2021_1213_1326,0.05
2021_1213_1328,0.2218476139575982
2021_1213_1329,0.11587119065618426
2021_1213_1331,0.36
2021_1213_1332,0.09540364318031823
2021_1213_1333,0.20106774586066348
2021_1213_1345,0.07706695825727192
2021_1213_1353,0.14916072725930304
2021_1213_1361,0.08474330334378112
2021_1213_1364,0.17686416121038673
2021_1213_1382,0.10182322907903332
2021_1213_1393,0.10176764080289635
2021_1213_1397,0.11186797921277239
2021_1213_1400,0.07946432317207916
2021_1213_1403,0.64
2021_1213_1411,0.8226918030936257
2021_1213_1417,0.14828950693561635
2021_1213_1422,0.3147762244629944
2021_1213_1425,0.08775834077239239
2021_1213_1429,0.144894738493204
2021_1213_1433,0.20303920794801333
2021_1213_1437,0.08568010992101843
2021_1213_1438,0.07538338163328728
2021_1213_1439,0.23537411142690198
2021_1213_1452,0.15928340779157296
2021_1213_1455,0.22283628326963378
2021_1213_1457,0.34320337169616
2021_1213_1458,0.11769260593861738
2021_1216_1222,0.05
2021_1216_1228,0.05
2021_1216_1233,0.36
2021_1216_1234,0.05
2021_1216_1242,0.05
2021_1216_1251,0.30830888531721956
2021_1216_1260,0.05
2021_1216_1261,0.10357974077169797
2021_1216_1268,0.10288413261049614
2021_1216_1276,0.05
2021_1216_1277,0.07144605108779414
2021_1216_1281,0.05
2021_1216_1287,0.24851563096886747
2021_1216_1291,0.7270741053618739
2021_1216_1313,0.64
2021_1216_1314,0.10844628045334936
2021_1216_1317,0.28629244154069367
2021_1216_1325,0.3593721514859621
2021_1216_1326,0.05
2021_1216_1328,0.05
2021_1216_1329,0.15204293809811903
2021_1216_1331,0.36
2021_1216_1332,0.10185420290770689
2021_1216_1333,0.36914973599461304
2021_1216_1345,0.05
2021_1216_1353,0.1304011409965547
2021_1216_1361,0.1005550825587004
2021_1216_1364,0.16958213972045175
2021_1216_1382,0.11902468661094186
2021_1216_1393,0.05
2021_1216_1397,0.05
2021_1216_1400,0.11823230615046999
2021_1216_1403,0.11923961246297332
2021_1216_1411,0.7471304892387562
2021_1216_1417,0.11424040376136183
2021_1216_1422,0.200868162208293
2021_1216_1425,0.05
2021_1216_1429,0.05
2021_1216_1433,0.10640252390651625
2021_1216_1437,0.05
2021_1216_1438,0.05
2021_1216_1439,0.10908624053420318
2021_1216_1452,0.05
2021_1216_1455,0.10732923284207388
2021_1216_1457,0.2179876845412418
2021_1216_1458,0.05
2021_1222_1228,0.23628034818030905
2021_1222_1233,0.95
2021_1222_1234,0.36
2021_1222_1242,0.36
2021_1222_1251,0.95
2021_1222_1260,0.696238354461035
2021_1222_1261,0.7082802276784248
2021_1222_1268,0.7976426424843752
2021_1222_1276,0.36
2021_1222_1277,0.7859149187102272
2021_1222_1281,0.8599972840421927
2021_1222_1287,0.95
2021_1222_1291,0.95
2021_1222_1313,0.95
2021_1222_1314,0.8001747395478561
2021_1222_1317,0.9776888305209143
2021_1222_1325,0.8523462869550762
2021_1222_1326,0.3162725056350511
2021_1222_1328,0.9618314281755035
2021_1222_1329,0.7249111756298237
2021_1222_1331,0.95
2021_1222_1332,0.7069468976595996
2021_1222_1333,0.8105565216743222
2021_1222_1345,0.36
2021_1222_1353,0.7266268061274328
2021_1222_1361,0.6962509443848278
2021_1222_1364,0.8223145592588171
2021_1222_1382,0.6943458094847845
2021_1222_1393,0.8952851727299307
2021_1222_1397,0.36
2021_1222_1400,0.6626312622319904
2021_1222_1403,0.7937690503390675
2021_1222_1411,0.95
2021_1222_1417,0.8673902664842545
2021_1222_1422,0.95
2021_1222_1425,0.644580205143104
2021_1222_1429,0.9554185125103282
2021_1222_1433,0.8177766119481593
2021_1222_1437,0.64
2021_1222_1438,0.64
2021_1222_1439,0.8403297474801464
2021_1222_1452,0.762364815440268
2021_1222_1455,0.657212751128095
2021_1222_1457,0.95
2021_1222_1458,0.64
2021_1228_1233,0.95
2021_1228_1234,0.64
2021_1228_1242,0.7957997811020252
2021_1228_1251,0.95
2021_1228_1260,0.9344544869616165
2021_1228_1261,0.8718261302431082
2021_1228_1268,0.9575346441910274
2021_1228_1276,0.64
2021_1228_1277,0.8262659216916832
2021_1228_1281,0.7838320539551119
2021_1228_1287,0.95
2021_1228_1291,0.95
2021_1228_1313,0.95
2021_1228_1314,0.9049097930499397
2021_1228_1317,0.95
2021_1228_1325,0.95
2021_1228_1326,0.7556478502869244
2021_1228_1328,0.9623859787723054
2021_1228_1329,0.8898227182614881
2021_1228_1331,0.95
2021_1228_1332,0.8893853897403741
2021_1228_1333,0.95
2021_1228_1345,0.8190121664000062
2021_1228_1353,0.8899083937041464
2021_1228_1361,0.9201364196982125
2021_1228_1364,0.95
2021_1228_1382,0.36
2021_1228_1393,0.9572917809462854
2021_1228_1397,0.8234265579509568
2021_1228_1400,0.8858410846984296
2021_1228_1403,0.8819395504032811
2021_1228_1411,0.95
2021_1228_1417,0.9544674719471045
2021_1228_1422,0.95
2021_1228_1425,0.8156569904740308
2021_1228_1429,0.9564641134763946
2021_1228_1433,0.8337209998476254
2021_1228_1437,0.7838990215239523
2021_1228_1438,0.7175071233092285
2021_1228_1439,0.854841676126048
2021_1228_1452,0.9181277887911431
2021_1228_1455,0.9341142375036693
2021_1228_1457,0.95
2021_1228_1458,0.8668256715007061
2021_1233_1234,0.05
2021_1233_1242,0.06430119550959205
2021_1233_1251,0.3079023299715285
2021_1233_1260,0.05
2021_1233_1261,0.05
2021_1233_1268,0.05
2021_1233_1276,0.05
2021_1233_1277,0.0784422125616266
2021_1233_1281,0.06761775088082661
2021_1233_1287,0.1913521476432134
2021_1233_1291,0.7625111666966609
2021_1233_1313,0.64
2021_1233_1314,0.13075531678384636
2021_1233_1317,0.3398864993977478
2021_1233_1325,0.2543469102565431
2021_1233_1326,0.05
2021_1233_1328,0.05
2021_1233_1329,0.05
2021_1233_1331,0.64
2021_1233_1332,0.05
2021_1233_1333,0.15064317619031978
2021_1233_1345,0.05
2021_1233_1353,0.10003319372918679
2021_1233_1361,0.1019385660554878
2021_1233_1364,0.1044559668818149
2021_1233_1382,0.14995493222108225
2021_1233_1393,0.10368483774027144
2021_1233_1397,0.11433250777020766
2021_1233_1400,0.12823596741606966
2021_1233_1403,0.12668702569384332
2021_1233_1411,0.6531372612307969
2021_1233_1417,0.156786517757819
2021_1233_1422,0.2157343103566683
2021_1233_1425,0.12867683210998188
2021_1233_1429,0.1749097828514956
2021_1233_1433,0.21330208127931366
2021_1233_1437,0.05
2021_1233_1438,0.05
2021_1233_1439,0.06078240386706343
2021_1233_1452,0.10812873793934301
2021_1233_1455,0.11644328807711936
2021_1233_1457,0.2619841208572081
2021_1233_1458,0.05
2021_1234_1242,0.6746351477304278
2021_1234_1251,0.95
2021_1234_1260,0.7961346140404847
2021_1234_1261,0.7427663002579087
2021_1234_1268,0.8919034290742512
2021_1234_1276,0.64
2021_1234_1277,0.7640588843701659
2021_1234_1281,0.7074712853924644
2021_1234_1287,0.95
2021_1234_1291,0.95
2021_1234_1313,0.95
2021_1234_1314,0.697203544993956
2021_1234_1317,0.9932533487418141
2021_1234_1325,0.95
2021_1234_1326,0.64
2021_1234_1328,0.9506301920197023
2021_1234_1329,0.6923122422887806
2021_1234_1331,0.95
2021_1234_1332,0.7628088247193926
2021_1234_1333,0.8814707367087881
2021_1234_1345,0.6783303756572041
2021_1234_1353,0.7601228511106582
2021_1234_1361,0.8274174000460865
2021_1234_1364,0.9162166034851094
2021_1234_1382,0.7620736712187972
2021_1234_1393,0.7478532786699431
2021_1234_1397,0.7481569020220159
2021_1234_1400,0.7246737768680024
2021_1234_1403,0.8209556984546218
2021_1234_1411,0.95
2021_1234_1417,0.36
2021_1234_1422,0.95
2021_1234_1425,0.7043292628548141
2021_1234_1429,0.9399540250560848
2021_1234_1433,0.8126885949195547
2021_1234_1437,0.7254736781965138
2021_1234_1438,0.36
2021_1234_1439,0.8170278030048712
2021_1234_1452,0.7627460534396864
2021_1234_1455,0.8453062563063521
2021_1234_1457,0.95
2021_1234_1458,0.7922671535074962
2021_1242_1251,0.9324282131303964
2021_1242_1260,0.64
2021_1242_1261,0.64
2021_1242_1268,0.36
2021_1242_1276,0.2581446731003578
2021_1242_1277,0.64
2021_1242_1281,0.64
2021_1242_1287,0.9167378473893276
2021_1242_1291,0.95
2021_1242_1313,0.95
2021_1242_1314,0.36
2021_1242_1317,0.8194672558266963
2021_1242_1325,0.7145773606071399
2021_1242_1326,0.39675454649010566
2021_1242_1328,0.8038530129309998
2021_1242_1329,0.64
2021_1242_1331,0.95
2021_1242_1332,0.64
2021_1242_1333,0.7476236332448185
2021_1242_1345,0.36
2021_1242_1353,0.64
2021_1242_1361,0.64
2021_1242_1364,0.8286709193605785
2021_1242_1382,0.64
2021_1242_1393,0.7043745338563668
2021_1242_1397,0.36
2021_1242_1400,0.36
2021_1242_1403,0.36
2021_1242_1411,0.95
2021_1242_1417,0.7280075736676951
2021_1242_1422,0.9373893193265209
2021_1242_1425,0.36
2021_1242_1429,0.8124374467167036
2021_1242_1433,0.6923082761816076
2021_1242_1437,0.36
2021_1242_1438,0.64
2021_1242_1439,0.6453097347434976
2021_1242_1452,0.64
2021_1242_1455,0.7101382858232268
2021_1242_1457,0.9404329806173638
2021_1242_1458,0.64
2021_1251_1260,0.2081356740305339
2021_1251_1261,0.2157866103020918
2021_1251_1268,0.39218549638870487
2021_1251_1276,0.17072400918115094
2021_1251_1277,0.2801074112861506
2021_1251_1281,0.19668858582576929
2021_1251_1287,0.26774096675976317
2021_1251_1291,0.8813651323867929
2021_1251_1313,0.8270364749177853
2021_1251_1314,0.33791948315798787
2021_1251_1317,0.64
2021_1251_1325,0.2792459441252873
2021_1251_1326,0.0736145674465893
2021_1251_1328,0.328005294788311
2021_1251_1329,0.14414313981010737
2021_1251_1331,0.711475007087586
2021_1251_1332,0.16793961519104747
2021_1251_1333,0.29395188479024675
2021_1251_1345,0.15684471305621633
2021_1251_1353,0.18446215426108864
2021_1251_1361,0.19533501459651623
2021_1251_1364,0.2843005475888728
2021_1251_1382,0.22031100729912056
2021_1251_1393,0.3111770041124012
2021_1251_1397,0.1853924319478403
2021_1251_1400,0.20760020305216337
2021_1251_1403,0.37921761668354986
2021_1251_1411,0.8246282042595733
2021_1251_1417,0.2011280858800774
2021_1251_1422,0.36
2021_1251_1425,0.18758606949175913
2021_1251_1429,0.36
2021_1251_1433,0.1916114868204468
2021_1251_1437,0.23145946193681957
2021_1251_1438,0.12247888848511779
2021_1251_1439,0.20500263550549827
2021_1251_1452,0.64
2021_1251_1455,0.21719602501230534
2021_1251_1457,0.64
2021_1251_1458,0.3149026124601671
2021_1260_1261,0.352025049249938
2021_1260_1268,0.64
2021_1260_1276,0.32368479178155707
2021_1260_1277,0.6682428311516844
2021_1260_1281,0.64
2021_1260_1287,0.8959628841441981
2021_1260_1291,0.95
2021_1260_1313,0.95
2021_1260_1314,0.64
2021_1260_1317,0.9466552172257211
2021_1260_1325,0.8418690588550484
2021_1260_1326,0.2679269582150447
2021_1260_1328,0.36
2021_1260_1329,0.64
2021_1260_1331,0.9482491821987568
2021_1260_1332,0.64
2021_1260_1333,0.7523029810380472
2021_1260_1345,0.2605406515678742
2021_1260_1353,0.36
2021_1260_1361,0.36
2021_1260_1364,0.6933689455320404
2021_1260_1382,0.36
2021_1260_1393,0.36
2021_1260_1397,0.64
2021_1260_1400,0.36
2021_1260_1403,0.6922254068329252
2021_1260_1411,0.95
2021_1260_1417,0.64
2021_1260_1422,0.8560982815099707
2021_1260_1425,0.36
2021_1260_1429,0.780254732119976
2021_1260_1433,0.36
2021_1260_1437,0.36
2021_1260_1438,0.36
2021_1260_1439,0.64
2021_1260_1452,0.64
2021_1260_1455,0.7112383050401127
2021_1260_1457,0.8021040316856678
2021_1260_1458,0.3600032287843774
2021_1261_1268,0.64
2021_1261_1276,0.33329541291234865
2021_1261_1277,0.36
2021_1261_1281,0.64
2021_1261_1287,0.8818712462183304
2021_1261_1291,0.95
2021_1261_1313,0.95
2021_1261_1314,0.64
2021_1261_1317,0.8544311673613572
2021_1261_1325,0.7445678971126863
2021_1261_1326,0.27900775614236767
2021_1261_1328,0.7359016691991591
2021_1261_1329,0.64
2021_1261_1331,0.95
2021_1261_1332,0.36
2021_1261_1333,0.7118862809051338
2021_1261_1345,0.3124667544645773
2021_1261_1353,0.36
2021_1261_1361,0.64
2021_1261_1364,0.8630403613218093
2021_1261_1382,0.64
2021_1261_1393,0.36
2021_1261_1397,0.64
2021_1261_1400,0.36
2021_1261_1403,0.36
2021_1261_1411,0.95
2021_1261_1417,0.645275853379232
2021_1261_1422,0.8820581847873913
2021_1261_1425,0.36
2021_1261_1429,0.8355632212832731
2021_1261_1433,0.7004358017164847
2021_1261_1437,0.36
2021_1261_1438,0.3243449102951834
2021_1261_1439,0.36
2021_1261_1452,0.7035857966344776
2021_1261_1455,0.36
2021_1261_1457,0.8492586093929446
2021_1261_1458,0.36
2021_1268_1276,0.23861309498619912
2021_1268_1277,0.29357174341553455
2021_1268_1281,0.36
2021_1268_1287,0.8931149712141018
2021_1268_1291,0.95
2021_1268_1313,0.95
2021_1268_1314,0.36
2021_1268_1317,0.9463812933089816
2021_1268_1325,0.8666243218255518
2021_1268_1326,0.2604262633575723
2021_1268_1328,0.64
2021_1268_1329,0.64
2021_1268_1331,0.95
2021_1268_1332,0.64
2021_1268_1333,0.36
2021_1268_1345,0.31355187331903317
2021_1268_1353,0.36
2021_1268_1361,0.64
2021_1268_1364,0.8561604010604685
2021_1268_1382,0.34275284002483924
2021_1268_1393,0.36
2021_1268_1397,0.3303630690606049
2021_1268_1400,0.36
2021_1268_1403,0.36
2021_1268_1411,0.95
2021_1268_1417,0.6669374648294563
2021_1268_1422,0.8623977083616418
2021_1268_1425,0.3480880221165787
2021_1268_1429,0.7046689039889116
2021_1268_1433,0.64
2021_1268_1437,0.3275724854762708
2021_1268_1438,0.2767443625716436
2021_1268_1439,0.36
2021_1268_1452,0.36
2021_1268_1455,0.6656804499600786
2021_1268_1457,0.8462118759864626
2021_1268_1458,0.36
2021_1276_1277,0.7350277507482587
2021_1276_1281,0.7358018770571159
2021_1276_1287,0.95
2021_1276_1291,0.95
2021_1276_1313,0.95
2021_1276_1314,0.7454883732878628
2021_1276_1317,0.95
2021_1276_1325,0.95
2021_1276_1326,0.36
2021_1276_1328,0.8209259933139315
2021_1276_1329,0.8028279601647981
2021_1276_1331,0.95
2021_1276_1332,0.7999008707167036
2021_1276_1333,0.8293623126675
2021_1276_1345,0.6669143791215235
2021_1276_1353,0.7983002528289511
2021_1276_1361,0.6472630810399298
2021_1276_1364,0.95
2021_1276_1382,0.6719545973077206
2021_1276_1393,0.8221784710117462
2021_1276_1397,0.6637529157235204
2021_1276_1400,0.6949940445687476
2021_1276_1403,0.7220936054057625
2021_1276_1411,0.95
2021_1276_1417,0.7974760716406716
2021_1276_1422,0.95
2021_1276_1425,0.6097172752790512
2021_1276_1429,0.7608419135143014
2021_1276_1433,0.8155247852712281
2021_1276_1437,0.6770586393748127
2021_1276_1438,0.6590732617058257
2021_1276_1439,0.7373432633232506
2021_1276_1452,0.721256921590455
2021_1276_1455,0.8237870366447765
2021_1276_1457,0.95
2021_1276_1458,0.6977574318336417
2021_1277_1281,0.36
2021_1277_1287,0.8700944490640686
2021_1277_1291,0.95
2021_1277_1313,0.95
2021_1277_1314,0.36
2021_1277_1317,0.9404629820812119
2021_1277_1325,0.917113288914758
2021_1277_1326,0.33128704725503716
2021_1277_1328,0.36
2021_1277_1329,0.64
2021_1277_1331,0.9640978963480941
2021_1277_1332,0.64
2021_1277_1333,0.7250593791130169
2021_1277_1345,0.36
2021_1277_1353,0.64
2021_1277_1361,0.64
2021_1277_1364,0.8555702210533949
2021_1277_1382,0.64
2021_1277_1393,0.64
2021_1277_1397,0.36
2021_1277_1400,0.64
2021_1277_1403,0.64
2021_1277_1411,0.95
2021_1277_1417,0.36
2021_1277_1422,0.907534039788223
2021_1277_1425,0.64
2021_1277_1429,0.8959221819876678
2021_1277_1433,0.64
2021_1277_1437,0.64
2021_1277_1438,0.34170493356783277
2021_1277_1439,0.36
2021_1277_1452,0.36
2021_1277_1455,0.36
2021_1277_1457,0.9037787131537433
2021_1277_1458,0.36
2021_1281_1287,0.8729503192278639
2021_1281_1291,0.95
2021_1281_1313,0.95
2021_1281_1314,0.64
2021_1281_1317,0.8980548281892249
2021_1281_1325,0.8975211211755628
2021_1281_1326,0.2522009858859048
2021_1281_1328,0.7682471829952063
2021_1281_1329,0.36
2021_1281_1331,0.9439214396482137
2021_1281_1332,0.36
2021_1281_1333,0.36
2021_1281_1345,0.3734265382321209
2021_1281_1353,0.64
2021_1281_1361,0.64
2021_1281_1364,0.9271456851101549
2021_1281_1382,0.64
2021_1281_1393,0.64
2021_1281_1397,0.64
2021_1281_1400,0.36
2021_1281_1403,0.64
2021_1281_1411,0.95
2021_1281_1417,0.36
2021_1281_1422,0.9394252394787398
2021_1281_1425,0.64
2021_1281_1429,0.7937638409960955
2021_1281_1433,0.64
2021_1281_1437,0.64
2021_1281_1438,0.38699022876805567
2021_1281_1439,0.64
2021_1281_1452,0.64
2021_1281_1455,0.64
2021_1281_1457,0.9200613262972832
2021_1281_1458,0.34425536887613645
2021_1287_1291,0.9111472823329015
2021_1287_1313,0.8509208218623888
2021_1287_1314,0.29644192211108067
2021_1287_1317,0.3921897526356138
2021_1287_1325,0.336623817780582
2021_1287_1326,0.23502759467772338
2021_1287_1328,0.36
2021_1287_1329,0.64
2021_1287_1331,0.36
2021_1287_1332,0.36
2021_1287_1333,0.3934822003795124
2021_1287_1345,0.13876567212257584
2021_1287_1353,0.36
2021_1287_1361,0.15070406159467398
2021_1287_1364,0.36
2021_1287_1382,0.21691051933794614
2021_1287_1393,0.64
2021_1287_1397,0.16273420463091978
2021_1287_1400,0.3336538251028687
2021_1287_1403,0.1781735349878159
2021_1287_1411,0.876734065256765
2021_1287_1417,0.64
2021_1287_1422,0.36
2021_1287_1425,0.16352116303293046
2021_1287_1429,0.3692732036069772
2021_1287_1433,0.64
2021_1287_1437,0.12910119761835515
2021_1287_1438,0.1483482019124734
2021_1287_1439,0.64
2021_1287_1452,0.19939443995205475
2021_1287_1455,0.40185668169516214
2021_1287_1457,0.64
2021_1287_1458,0.1404036959733915
2021_1291_1313,0.3295797636340114
2021_1291_1314,0.05
2021_1291_1317,0.1417254862587154
2021_1291_1325,0.14565039856657586
2021_1291_1326,0.05
2021_1291_1328,0.17304589152398042
2021_1291_1329,0.05
2021_1291_1331,0.24880370603419955
2021_1291_1332,0.05026109770266946
2021_1291_1333,0.11333065396773183
2021_1291_1345,0.05
2021_1291_1353,0.0828601026322895
2021_1291_1361,0.05
2021_1291_1364,0.061540866558509606
2021_1291_1382,0.061118961085282336
2021_1291_1393,0.10746010184469777
2021_1291_1397,0.11283654422659348
2021_1291_1400,0.05
2021_1291_1403,0.1152081250375914
2021_1291_1411,0.64
2021_1291_1417,0.05
2021_1291_1422,0.2995135195530349
2021_1291_1425,0.10500717823876585
2021_1291_1429,0.13542523182927835
2021_1291_1433,0.07746818179377267
2021_1291_1437,0.05
2021_1291_1438,0.05
2021_1291_1439,0.05
